Wall time,Step,Value
1528096463.9357893,66,0.23749999701976776
1528096467.8987474,67,0.1875
1528096471.8508713,68,0.3125
1528096475.8079448,69,0.32499998807907104
1528096479.7877634,70,0.30000001192092896
1528096490.0265746,71,0.1875
1528096493.983189,72,0.23749999701976776
1528096497.9349968,73,0.20000000298023224
1528096501.9002376,74,0.25
1528096505.8616138,75,0.20000000298023224
1528096509.8055942,76,0.375
1528096513.769108,77,0.32499998807907104
1528096517.7381337,78,0.36250001192092896
1528096521.700851,79,0.42500001192092896
1528096525.6680746,80,0.4124999940395355
1528096530.5890088,81,0.1875
1528096534.5632453,82,0.26249998807907104
1528096538.5281646,83,0.23749999701976776
1528096542.5048485,84,0.25
1528096546.498714,85,0.3125
1528096550.478743,86,0.3375000059604645
1528096554.4379575,87,0.4124999940395355
1528096558.3957853,88,0.375
1528096562.362501,89,0.3375000059604645
1528096566.3274324,90,0.512499988079071
1528096571.24893,91,0.125
1528096575.2183576,92,0.3375000059604645
1528096579.208208,93,0.13750000298023224
1528096583.214782,94,0.23749999701976776
1528096587.205739,95,0.21250000596046448
1528096591.2130337,96,0.3499999940395355
1528096595.227906,97,0.32499998807907104
1528096599.2501519,98,0.36250001192092896
1528096603.2919047,99,0.4000000059604645
1528096607.2785685,100,0.4000000059604645
1528096612.1960614,101,0.30000001192092896
1528096616.1721878,102,0.375
1528096620.1485431,103,0.30000001192092896
1528096624.116004,104,0.25
1528096628.079656,105,0.3125
1528096632.0570586,106,0.32499998807907104
1528096636.0162716,107,0.512499988079071
1528096640.0175552,108,0.44999998807907104
1528096644.0176334,109,0.4749999940395355
1528096647.9862475,110,0.6000000238418579
1528096652.8968835,111,0.375
1528096656.8561275,112,0.375
1528096660.8106258,113,0.3499999940395355
1528096664.772009,114,0.36250001192092896
1528096668.7279449,115,0.38749998807907104
1528096672.6935744,116,0.550000011920929
1528096676.656131,117,0.5
1528096680.6163101,118,0.512499988079071
1528096684.578646,119,0.5625
1528096688.6030512,120,0.625
1528096693.5062616,121,0.26249998807907104
1528096697.4502287,122,0.2874999940395355
1528096701.4214652,123,0.3499999940395355
1528096705.4093194,124,0.44999998807907104
1528096709.3969457,125,0.4124999940395355
1528096713.3856988,126,0.5249999761581421
1528096717.3748925,127,0.550000011920929
1528096721.358038,128,0.5625
1528096725.3467886,129,0.550000011920929
1528096729.331448,130,0.574999988079071
1528096734.2658112,131,0.25
1528096738.2443244,132,0.3125
1528096742.2232268,133,0.3125
1528096746.2047753,134,0.25
1528096750.1929352,135,0.36250001192092896
1528096754.183883,136,0.5375000238418579
1528096758.1679573,137,0.30000001192092896
1528096762.1634629,138,0.5
1528096766.1478548,139,0.44999998807907104
1528096770.1720395,140,0.5874999761581421
1528096775.13874,141,0.3125
1528096779.1259344,142,0.25
1528096783.1032603,143,0.2874999940395355
1528096787.0806508,144,0.32499998807907104
1528096791.0722177,145,0.25
1528096795.055461,146,0.42500001192092896
1528096799.035078,147,0.4124999940395355
1528096802.9976995,148,0.4124999940395355
1528096806.9683924,149,0.5
1528096810.9561749,150,0.512499988079071
1528096815.9028525,151,0.44999998807907104
1528096819.8794925,152,0.38749998807907104
1528096823.8554144,153,0.3499999940395355
1528096827.847758,154,0.38749998807907104
1528096831.830791,155,0.4625000059604645
1528096835.810418,156,0.574999988079071
1528096839.8006916,157,0.6000000238418579
1528096843.7803628,158,0.6000000238418579
1528096847.764681,159,0.612500011920929
1528096851.7484057,160,0.6000000238418579
1528096856.6647143,161,0.42500001192092896
1528096860.6363742,162,0.4625000059604645
1528096864.6066656,163,0.4000000059604645
1528096868.5820599,164,0.3499999940395355
1528096872.5665605,165,0.5249999761581421
1528096876.541693,166,0.48750001192092896
1528096880.519483,167,0.5874999761581421
1528096884.502136,168,0.574999988079071
1528096888.5110323,169,0.5625
1528096892.4978132,170,0.675000011920929
1528096897.4366553,171,0.25
1528096901.4166713,172,0.30000001192092896
1528096905.4041693,173,0.2874999940395355
1528096909.3878567,174,0.375
1528096913.3710585,175,0.32499998807907104
1528096917.3508725,176,0.48750001192092896
1528096921.3361013,177,0.5
1528096925.31935,178,0.4625000059604645
1528096929.3050902,179,0.5625
1528096933.2824337,180,0.574999988079071
1528096938.1848066,181,0.375
1528096942.1602812,182,0.38749998807907104
1528096946.1414297,183,0.5625
1528096950.1280522,184,0.42500001192092896
1528096954.110052,185,0.4375
1528096958.084676,186,0.512499988079071
1528096962.063139,187,0.6625000238418579
1528096966.0411692,188,0.574999988079071
1528096970.02478,189,0.5625
1528096974.0090077,190,0.6875
1528096978.9075348,191,0.6000000238418579
1528096982.8838038,192,0.6000000238418579
1528096986.8600945,193,0.5249999761581421
1528096990.838616,194,0.625
1528096994.823918,195,0.550000011920929
1528096998.8016574,196,0.75
1528097002.7815042,197,0.7250000238418579
1528097006.769495,198,0.699999988079071
1528097010.7562997,199,0.800000011920929
1528097014.7325208,200,0.824999988079071
1528097019.6378999,201,0.4749999940395355
1528097023.6087208,202,0.512499988079071
1528097027.5856164,203,0.5375000238418579
1528097031.564036,204,0.5874999761581421
1528097035.5416992,205,0.48750001192092896
1528097039.5214598,206,0.6499999761581421
1528097043.509017,207,0.6625000238418579
1528097047.480049,208,0.75
1528097051.454123,209,0.6875
1528097055.4297135,210,0.675000011920929
1528097060.3331323,211,0.32499998807907104
1528097064.3106937,212,0.36250001192092896
1528097068.2903278,213,0.48750001192092896
1528097072.274902,214,0.38749998807907104
1528097076.258607,215,0.5375000238418579
1528097080.2398882,216,0.6499999761581421
1528097084.2448044,217,0.5375000238418579
1528097088.231108,218,0.5874999761581421
1528097092.216932,219,0.574999988079071
1528097096.1889846,220,0.699999988079071
1528097101.1197796,221,0.4375
1528097105.0971036,222,0.36250001192092896
1528097109.0635293,223,0.4124999940395355
1528097113.0415556,224,0.42500001192092896
1528097117.0143096,225,0.4375
1528097120.9880652,226,0.5
1528097124.9608195,227,0.5
1528097128.941469,228,0.550000011920929
1528097132.9280748,229,0.612500011920929
1528097136.9119663,230,0.6875
1528097141.8238862,231,0.574999988079071
1528097145.7985556,232,0.612500011920929
1528097149.777941,233,0.6625000238418579
1528097153.7553692,234,0.574999988079071
1528097157.7271907,235,0.637499988079071
1528097161.7081633,236,0.875
1528097165.6715975,237,0.7749999761581421
1528097169.644497,238,0.675000011920929
1528097173.6275609,239,0.800000011920929
1528097177.5988178,240,0.7749999761581421
