Wall time,Step,Value
1528103693.5226088,138,2.6784355640411377
1528103697.4779284,139,2.36413311958313
1528103701.437498,140,2.6232638359069824
1528103706.3023577,141,3.687329053878784
1528103710.2590742,142,3.4753546714782715
1528103714.22023,143,3.449559450149536
1528103718.1706135,144,3.302363872528076
1528103722.1277628,145,3.5457253456115723
1528103726.0880208,146,2.6364173889160156
1528103730.0448515,147,2.8644556999206543
1528103734.0132117,148,2.9023754596710205
1528103737.9755924,149,2.5473074913024902
1528103741.9194548,150,2.4065182209014893
1528103746.7925196,151,2.740377187728882
1528103750.7504084,152,2.776242733001709
1528103754.7012138,153,2.274369955062866
1528103758.6541252,154,2.654867649078369
1528103762.6156738,155,2.4466352462768555
1528103766.5703607,156,1.7793176174163818
1528103770.523719,157,2.2077817916870117
1528103774.4832919,158,2.0337040424346924
1528103778.4395018,159,1.9185082912445068
1528103782.394082,160,1.7900890111923218
1528103787.2329743,161,2.3818304538726807
1528103791.1830595,162,2.3894684314727783
1528103795.1425161,163,2.68365478515625
1528103799.0953386,164,2.365102767944336
1528103803.0449452,165,1.7858012914657593
1528103807.0016613,166,2.1161093711853027
1528103810.9610791,167,1.6303764581680298
1528103814.9208019,168,1.8777520656585693
1528103818.873128,169,1.8662216663360596
1528103822.830616,170,1.4639091491699219
1528103827.6638784,171,3.1469783782958984
1528103831.614917,172,2.4686360359191895
1528103835.570671,173,3.309563398361206
1528103839.5162704,174,2.7271616458892822
1528103843.4626167,175,2.640676975250244
1528103847.4253168,176,2.3689780235290527
1528103851.3760016,177,2.0885207653045654
1528103855.333282,178,2.3301239013671875
1528103859.2831795,179,1.9593636989593506
1528103863.2281406,180,1.9067678451538086
1528103868.108524,181,2.718715190887451
1528103872.0684524,182,2.4448986053466797
1528103876.024606,183,2.5003840923309326
1528103879.9809635,184,2.3447988033294678
1528103883.9416454,185,2.3926074504852295
1528103887.9031744,186,2.103621006011963
1528103891.8793526,187,1.6413185596466064
1528103895.829114,188,1.8135955333709717
1528103899.78767,189,1.8867452144622803
1528103903.7477899,190,1.2539496421813965
1528103908.6003106,191,2.495389461517334
1528103912.5426333,192,2.3450045585632324
1528103916.4944909,193,2.387755870819092
1528103920.4559186,194,2.3334739208221436
1528103924.432194,195,1.9938914775848389
1528103928.4006832,196,1.5122995376586914
1528103932.3583097,197,1.5911873579025269
1528103936.3079963,198,1.3252880573272705
1528103940.2756853,199,1.079924464225769
1528103944.2310457,200,1.0322166681289673
1528103949.0948744,201,2.4839670658111572
1528103953.061932,202,2.2939653396606445
1528103957.028936,203,2.109368085861206
1528103960.996072,204,2.003997325897217
1528103964.9652066,205,2.024484157562256
1528103968.9358456,206,1.5722453594207764
1528103972.9104946,207,1.6277363300323486
1528103976.8644316,208,1.4816583395004272
1528103980.8251371,209,1.6991392374038696
1528103984.7945902,210,1.4076588153839111
1528103989.637571,211,3.02925181388855
1528103993.5742738,212,2.627277374267578
1528103997.5295613,213,2.9222664833068848
1528104001.482327,214,2.6217689514160156
1528104005.4423618,215,2.327131748199463
1528104009.386967,216,1.9041149616241455
1528104013.3510773,217,2.119047164916992
1528104017.3035033,218,1.981378197669983
1528104021.2587128,219,1.6963390111923218
1528104025.214876,220,1.8506492376327515
1528104030.0566587,221,2.8000710010528564
1528104034.0114977,222,2.755411148071289
1528104037.9676392,223,2.766791820526123
1528104041.9150193,224,2.606034755706787
1528104045.8702526,225,2.6268911361694336
1528104049.828942,226,2.122398853302002
1528104053.777875,227,2.317595958709717
1528104057.7301033,228,2.3865623474121094
1528104061.6734986,229,1.8340775966644287
1528104065.6245718,230,1.7274806499481201
1528104070.4693372,231,1.7899268865585327
1528104074.4312,232,1.784639596939087
1528104078.3828008,233,1.7030261754989624
1528104082.3383727,234,2.0062694549560547
1528104086.2874074,235,1.814286231994629
1528104090.2440665,236,1.1021134853363037
1528104094.1899395,237,1.3142108917236328
1528104098.1465945,238,1.2358719110488892
1528104102.1177115,239,1.1776247024536133
1528104106.0675695,240,1.139770269393921
