Wall time,Step,Value
1528096982.5011103,175,34.454383850097656
1528096985.1126044,176,31.846614837646484
1528096987.725099,177,30.420406341552734
1528096990.324601,178,27.658260345458984
1528096992.937094,179,25.610515594482422
1528096995.5365949,180,26.722909927368164
1528096999.121529,181,21.68850326538086
1528097001.722029,182,27.301788330078125
1528097004.330525,183,24.187606811523438
1528097006.9370227,184,21.713111877441406
1528097009.6674485,185,21.92047691345215
1528097012.285939,186,22.313488006591797
1528097014.8974328,187,26.958240509033203
1528097017.6038725,188,20.528606414794922
1528097020.2063735,189,18.545150756835938
1528097022.810872,190,19.446435928344727
1528097026.4437768,191,24.405651092529297
1528097029.055272,192,23.64607810974121
1528097031.6627674,193,23.17247772216797
1528097034.2802594,194,18.109630584716797
1528097036.884757,195,19.033166885375977
1528097039.498251,196,18.18023681640625
1528097042.107746,197,16.265085220336914
1528097044.7142432,198,14.186264038085938
1528097047.327737,199,15.982678413391113
1528097049.9272382,200,16.063610076904297
1528097053.5231655,201,16.80583381652832
1528097056.131662,202,16.836132049560547
1528097058.7281644,203,17.813875198364258
1528097061.3856325,204,14.695416450500488
1528097064.1490395,205,12.63569450378418
1528097066.7625327,206,14.877354621887207
1528097069.3670313,207,12.421412467956543
1528097071.990518,208,12.378205299377441
1528097074.598015,209,13.696588516235352
1528097077.2075107,210,13.172536849975586
1528097080.8094342,211,15.641304016113281
1528097083.4089353,212,14.496603012084961
1528097086.032423,213,13.3119478225708
1528097088.7448595,214,11.601977348327637
1528097091.6961582,215,12.789278030395508
1528097094.3036551,216,10.760804176330566
1528097096.909153,217,11.6482515335083
1528097099.5116525,218,12.930757522583008
1528097102.103158,219,12.322553634643555
1528097104.7216487,220,12.509969711303711
1528097108.363549,221,14.449972152709961
1528097110.977042,222,11.254980087280273
1528097113.5855384,223,12.061037063598633
1528097116.174046,224,10.424962043762207
1528097118.7755468,225,9.768343925476074
1528097121.3970344,226,10.900415420532227
1528097123.995537,227,11.598344802856445
1528097126.6040328,228,11.654923439025879
1528097129.2045336,229,11.473029136657715
1528097131.7990377,230,9.625981330871582
1528097135.4429371,231,13.690058708190918
1528097138.053432,232,13.138330459594727
1528097140.6529334,233,11.670530319213867
1528097143.2514358,234,10.327165603637695
1528097145.8589325,235,10.148880004882812
1528097148.4534361,236,12.940463066101074
1528097151.0539374,237,9.767827987670898
1528097153.6774247,238,10.89297103881836
1528097156.277926,239,10.96367073059082
1528097158.8694315,240,11.87773323059082
