,id,median,max
899,S090_2_4_6,13.465076080698422,40.43156627280371
900,S101_2_3_11,20.201470777421804,46.813354973571435
901,S074_1_2_2,12.973412950649642,44.678237904936275
902,S046_2_1_5,14.199704645502642,45.44270322088576
903,S082_2_4_13,12.818357750791616,43.14167985107809
904,S105_2_4_9,8.65992219025304,47.92171433590472
905,S031_1_1_7,23.21079977410026,50.24004722158141
906,S040_2_4_10,17.327926447746272,44.66733297463818
907,S080_2_3_12,19.05965319453063,43.88656898481746
908,S030_1_3_10,21.72968575172967,49.28309055074261
909,S036_2_3_5,14.715852844296922,47.01068157456958
910,S080_1_2_10,21.467953634163496,44.120814717979655
911,S091_1_2_11,18.345915995658494,39.27352947599634
912,S065_1_1_4,17.123357207630477,43.41112781792988
913,S086_2_2_3,12.054863910137946,40.27476264160672
914,S074_1_4_12,18.253236018462783,48.27552197436905
915,S088_1_2_1,12.653793795504892,46.6323858260224
916,S051_1_1_6,17.783411910986906,37.31099733647586
917,S071_1_3_5,13.586252228752898,42.57152667477915
918,S053_1_4_4,17.163723860137477,38.47329726307655
919,S047_2_3_6,13.876643843358824,39.57835693760745
920,S026_1_2_11,12.341791212537421,64.00413303512575
921,S054_2_4_4,22.09439191902341,40.66520664714494
922,S044_2_2_2,12.054301382437004,42.53158200024645
923,S054_2_3_11,19.084975940337003,42.266209956310846
924,S080_2_2_10,19.05531993325785,43.706803438037745
925,S087_2_4_5,11.142005667545975,39.232950747312145
926,S036_1_4_10,17.97855177586128,45.19419754954522
927,S078_2_3_6,16.736393296505796,44.95808747648431
928,S055_2_2_6,22.214938734366903,41.54519657441633
929,S103_2_1_11,20.308108044768794,49.80454542843345
930,S063_1_2_7,15.532664224242371,45.696696742569245
931,S062_1_4_2,19.97937084857886,41.98796050153583
932,S037_2_3_6,16.830851086301884,49.006789968558685
933,S053_1_2_11,14.741221795358541,41.01203239547774
934,S062_2_2_12,15.219168173763954,42.450737214866805
935,S068_1_3_5,15.882680213052746,42.20023599320116
936,S089_1_4_12,22.41898642539982,42.33547090901908
937,S081_2_2_7,17.29384022146875,40.61283221828845
938,S069_1_1_2,11.689915366670476,43.01950064406654
939,S099_2_4_7,16.378434708390607,45.5130656375888
940,S043_2_1_6,12.818732017937563,45.53945788351413
941,S036_2_2_4,13.464872786779624,47.33438511361806
942,S063_2_2_7,17.366310026993254,44.753057143593594
943,S054_2_2_2,22.989822337490516,41.08505184890162
944,S072_1_3_2,15.180181831364784,41.470687660597015
945,S088_2_4_10,14.291004246742258,46.19142153599661
946,S022_2_3_3,19.83678934495699,43.92478300747147
947,S035_2_1_3,15.092928516484793,44.9734239602192
948,S073_2_3_2,17.594680841247055,49.10293605867541
949,S034_2_3_12,16.344480950831585,43.98929769771509
950,S040_2_1_12,17.34753545637897,45.58455890696909
951,S085_2_1_6,16.20434289260877,40.90560214248237
952,S019_1_4_10,21.29720868221228,43.06535389545195
953,S034_1_3_4,13.962818460769602,44.180328724918816
954,S029_2_2_11,13.771012761785629,39.71785209452304
955,S018_2_4_5,17.469992908448184,46.56070017829494
956,S060_2_2_6,20.39356225424649,46.37861650195047
957,S089_2_1_9,19.88183443990535,43.52361211215557
958,S068_2_1_9,15.052095433704917,44.268778791962674
959,S072_1_3_7,15.48443394775823,41.75726875620741
960,S040_1_1_10,18.335727558676602,46.88618672061076
961,S107_1_2_6,9.394327310667137,38.320119932996924
962,S022_1_2_5,13.164148121557954,41.46664376499874
963,S042_2_1_3,11.770204857227974,42.325599692508646
964,S059_2_3_5,21.625719381851994,46.60429394776447
965,S102_2_3_3,16.0832212530947,44.80715859316136
966,S035_1_2_6,8.879918042078108,43.813441271104516
967,S075_2_3_5,17.593403961209116,47.861987340549746
968,S032_2_2_4,18.078618848989294,44.89954206369594
969,S093_2_4_4,22.12280552353704,48.59096379197224
970,S049_2_1_8,23.71382407827464,42.89780612063794
971,S058_1_1_1,19.92445432939382,47.311074658893304
972,S059_2_4_1,17.317657433723795,43.76717209493996
973,S100_1_2_14,14.467626578757125,46.629575402580976
974,S022_2_1_3,17.781333721866613,39.64244669281754
975,S046_1_4_11,11.560673104029904,40.159872157598535
976,S065_2_4_5,15.543352938048724,39.430126510944426
977,S053_2_1_12,21.476074632210647,42.175734482823
978,S090_2_1_10,13.963452911822127,41.66522368808231
979,S056_2_1_6,20.812493360200726,46.75737472831945
980,S064_1_1_5,15.523145385615571,45.518799713123094
981,S043_1_4_12,16.408623091739955,46.38700650497456
982,S097_2_3_5,10.782777469052224,51.042298965777256
983,S062_1_2_6,10.408058739915163,40.69319273670189
984,S083_1_1_8,13.328196367344658,44.9660092228067
985,S031_2_4_9,21.887482644695286,50.615085745337126
986,S049_1_2_5,19.535211485237866,40.601378659493506
987,S085_1_4_2,18.694948764921293,42.5245301012529
988,S106_2_4_5,12.712148121338558,36.69420820661368
989,S094_2_1_2,8.265826867798001,43.47733898295152
990,S035_1_1_7,13.770361974725274,46.64527553898071
991,S086_1_3_12,15.598040964166591,42.594523231179544
992,S091_2_4_9,21.360114976580924,39.801400444172636
993,S107_2_4_9,14.329681840192343,41.74715444307597
994,S072_2_3_1,18.777065760388048,43.1451332139179
995,S064_1_3_2,13.865201301463777,43.90612350339804
996,S018_1_2_11,11.20950675613054,42.80694179432265
997,S051_1_4_5,21.421762631315566,40.47365693894609
998,S045_2_1_8,10.06713073129557,45.78492589954318
999,S059_1_4_5,21.72147399886127,42.57505945084638
1000,S063_2_3_7,17.14497968015134,44.542424772856
1001,S047_2_2_8,14.716649734449035,40.999933297010664
1002,S044_2_3_5,13.507880053018283,48.35600545938299
1003,S097_1_3_11,9.895290837372144,52.3541074508059
1004,S106_1_4_5,16.094241849137852,38.51172785732916
1005,S082_2_3_4,14.714524681358576,44.81052491735753
1006,S027_1_4_14,21.98408916247296,57.8063322361107
1007,S018_1_1_12,17.090015868529235,49.47236788465881
1008,S033_2_4_6,18.849205424958313,41.111396644623355
1009,S085_2_1_7,15.88228246800777,40.012752913415234
1010,S076_2_2_3,17.31670853287238,39.25570240594071
1011,S018_2_3_7,17.90017152486282,48.970873866047775
1012,S098_1_1_7,13.135567729026162,47.334884048916365
1013,S105_1_3_12,10.21274279349092,47.069796724115
1014,S092_1_4_6,15.851959887316756,42.98691495733075
1015,S097_1_1_6,9.319416639765372,52.664262066031625
1016,S034_1_1_1,17.92794860674167,48.55577683458749
1017,S025_1_3_11,16.74749238123561,45.38110130743472
1018,S089_1_3_8,18.84529545161152,42.56474514993341
1019,S068_1_3_3,15.544683478110414,41.878252225406825
1020,S033_1_2_5,12.973799172212086,42.11090448760287
1021,S072_1_4_8,17.529508912704475,40.698046057346254
1022,S097_2_1_5,7.505601069640296,50.38452690276072
1023,S041_1_4_3,19.049228886733665,54.41484887949469
1024,S078_2_1_3,14.610901631204367,43.80077277052084
1025,S069_1_1_11,12.054538365775018,43.11060798802488
1026,S018_1_2_2,11.67485422127216,43.394684965101185
1027,S058_1_3_4,21.85490631474763,48.64085314746774
1028,S043_1_2_13,10.08043510494107,42.742994861871914
1029,S065_1_2_12,10.407292722852667,37.63464934445819
1030,S095_1_1_10,17.593181262775552,46.557395351532804
1031,S070_2_3_9,13.526138746101651,42.345098575174625
1032,S030_2_4_8,22.48314312584838,39.432264378085044
1033,S082_1_1_2,13.624215473374141,43.686585407325964
1034,S085_2_1_11,16.03992933861315,40.020310113151474
1035,S075_1_3_10,16.750633820980234,45.72299017040686
1036,S095_2_2_8,20.302470907699533,46.610310343876115
1037,S025_1_3_9,16.313619935904384,45.45865478070498
1038,S033_2_1_5,21.668384351278995,41.97661855965791
1039,S030_1_1_4,22.983170480097954,48.96887610347299
1040,S079_2_2_10,18.480687315075137,41.064550685737444
1041,S049_2_3_1,24.469929281608604,49.06686792633926
1042,S042_1_3_6,14.466104029642683,39.29315029517922
1043,S052_2_1_5,23.750120339932092,43.87645049663898
1044,S087_1_4_7,10.403391599244166,40.154513274718795
1045,S030_1_1_7,22.9096027786419,50.16424047075087
1046,S066_2_3_10,14.663519121458698,43.497730867726254
1047,S081_2_4_5,16.742278944731513,39.4529796000096
1048,S105_1_2_8,12.660354470910905,42.73024058720609
1049,S059_1_1_11,23.346335696376716,46.26427669034069
1050,S025_1_2_7,21.213122947738455,46.94401107601315
1051,S053_2_1_6,21.722972612614072,42.504723475232986
1052,S066_1_4_10,17.360302794328582,42.902983332866164
1053,S082_2_4_8,12.714221713936926,43.463548549850486
1054,S095_1_1_1,18.12498912405118,54.65622265135988
1055,S058_2_3_11,17.55413213449104,43.87870701387066
1056,S028_1_2_2,13.587962750015052,46.088998542752236
1057,S071_2_1_11,15.285099491890861,39.81227339796281
1058,S077_1_4_8,16.780428433290947,42.67383494678968
1059,S049_2_2_5,21.416504271681195,46.42155843182223
1060,S106_1_1_8,11.636781210845527,39.97998324904321
1061,S059_2_3_9,20.005294631420874,46.750768897636824
1062,S104_1_3_11,17.828684202088432,54.76277545634729
1063,S098_2_4_4,12.269617407895435,49.64337196717592
1064,S062_2_1_1,16.173614198450828,43.54865016758014
1065,S075_2_2_12,12.891332750049596,44.96944574203005
1066,S079_1_2_1,13.29089780997517,39.10923729436044
1067,S072_1_2_8,10.08132329276912,37.58683231043546
1068,S053_2_2_3,20.16005165297213,42.12579299783029
1069,S080_1_1_10,21.96884066711297,42.12122502074797
1070,S071_1_1_12,16.03265231917382,42.8517670895238
1071,S040_1_2_12,18.11268918737506,47.988315347581256
1072,S056_2_2_3,15.404774258427857,40.412264159942616
1073,S092_1_1_3,15.594181390748668,42.39458653854481
1074,S098_1_1_1,14.250734697234531,46.51183552496863
1075,S051_1_2_6,22.172851673364086,46.973501171439985
1076,S061_2_1_4,18.400823634694188,42.516585250022125
1077,S063_2_2_5,17.223083970058592,44.97190509398974
1078,S065_1_2_5,10.455438121567676,37.413841918565474
1079,S030_2_2_1,22.63040252718314,45.36008066523639
1080,S025_2_4_6,18.902089456838,43.38658000298147
1081,S036_2_2_11,13.389954073749498,43.80920173637335
1082,S032_2_3_7,20.812831266554856,49.05903319742022
1083,S065_1_1_6,16.96726808108042,43.09239652436744
1084,S104_2_2_1,15.334116167133253,47.46764129550019
1085,S052_2_4_12,22.483892752159104,43.1785250084251
1086,S048_2_4_12,18.937301963585845,43.12391343241327
1087,S080_2_1_12,16.958060850402077,43.43701781520334
1088,S096_2_2_5,8.263866839812525,37.10229973648462
1089,S057_2_2_3,17.470178247289592,44.47143725380833
1090,S059_2_3_4,20.33108326041914,47.0544459477181
1091,S100_1_1_6,20.443522049254106,53.34105583386758
1092,S062_1_2_13,10.645381557727735,41.10297760471043
1093,S103_1_2_12,19.148687141132328,46.906322172545984
1094,S033_2_1_7,21.6706309110519,42.04555010481184
1095,S032_2_2_9,18.251416013596337,45.019127847760146
1096,S075_2_1_12,15.627718232938726,45.45599286455661
1097,S042_1_4_10,20.475346318004043,38.37898934071381
1098,S042_1_1_11,12.134938096520496,42.47057022708255
1099,S085_2_3_1,16.77685353261226,39.25183999760487
1100,S107_2_2_5,15.559769371482798,44.7102733197534
1101,S067_1_4_7,19.36210525451034,43.38199067346703
1102,S026_2_2_4,15.133630910457004,46.92842763561016
1103,S097_1_4_12,7.614653179261747,52.5594644568281
1104,S080_2_3_13,19.183829483462294,41.39005016248983
1105,S022_2_1_7,17.318575626823183,40.67005479930423
1106,S066_1_3_5,15.924315043914792,43.28915165440411
1107,S032_2_2_3,18.24862526815376,45.36780228977538
1108,S102_2_2_10,19.36135764552338,44.12401090843816
1109,S043_1_1_10,15.400627729804555,43.69248301530475
1110,S017_2_4_11,17.355165260795996,37.406660840020926
1111,S053_1_2_4,15.152632233926806,40.99579386060085
1112,S095_2_2_6,20.29956650561768,46.757499169252924
1113,S025_1_3_7,16.548978277536477,44.980452506041416
1114,S043_2_3_6,13.326762906734507,46.932877055836755
1115,S034_2_4_2,14.718420402505108,40.19532855233447
1116,S062_2_4_9,16.74548418268702,42.338903178069586
1117,S066_1_3_4,15.922695210522555,43.28759305895205
1118,S092_2_2_5,16.622184935223448,41.63802840422497
1119,S027_2_3_9,19.11633394693949,47.15134721757118
1120,S079_2_4_7,19.629060714070924,42.913149927432656
1121,S097_2_4_1,8.183999132421429,50.81701078611162
1122,S079_1_4_5,16.257154624365764,43.98447208970833
1123,S058_1_4_10,19.99685821128999,46.12171798436112
1124,S040_1_3_2,15.004572349736378,46.39945342263327
1125,S102_1_1_1,19.173250095283876,48.70614503894044
1126,S025_1_2_12,21.9801465284439,44.53257993684677
1127,S042_1_4_12,20.16053897742041,38.74629589056518
1128,S043_2_3_8,13.427858830442155,46.5393575390084
1129,S102_2_2_6,19.609334932232173,43.069546403888175
1130,S060_1_1_5,21.223639329392025,45.15385731494437
1131,S089_1_2_11,12.34188060394657,39.63572826139514
1132,S058_2_2_2,15.800955878144338,45.87776756903084
1133,S103_1_2_7,19.16628490461168,46.86372649058773
1134,S032_1_4_1,13.91110766324846,38.21479748612778
1135,S042_2_3_10,12.176407489664209,41.182046922380586
1136,S046_2_1_7,14.33886618239115,45.48451412514881
1137,S049_1_2_1,17.624003471040155,40.19970762691505
1138,S082_1_2_12,7.701427925951298,41.44593162415177
1139,S088_1_3_8,11.53665243752589,47.328402587476106
1140,S062_1_1_11,16.098229557324007,44.2437161041215
1141,S040_1_4_11,17.942035081995797,47.94980261278394
1142,S026_1_3_12,20.139185228396457,44.407144517013116
1143,S035_1_3_1,13.388056540857995,46.03950556872749
1144,S082_2_1_10,12.908866901318147,45.19435460552783
1145,S063_1_4_7,18.870235731457292,43.53867418459564
1146,S051_2_4_9,21.473713163641992,50.87875345139461
1147,S047_1_1_1,17.1626092443294,49.14276250250154
1148,S026_2_3_12,19.93744773058452,48.78020113253068
1149,S097_2_4_2,8.791564498503899,50.33939651714356
1150,S054_2_2_4,22.720077570067993,41.80242653408366
1151,S052_2_4_10,22.544351554572103,41.61390773261621
1152,S084_2_4_4,16.89393611485575,40.454543684800264
1153,S084_1_1_13,17.781212496599988,39.85984840615607
1154,S106_2_2_3,10.069961953837122,36.68539645001641
1155,S088_1_2_12,12.653793795504892,46.6323858260224
1156,S045_2_4_11,12.221827923365154,47.75714847064879
1157,S039_1_1_7,18.782794407466817,44.99175077360981
1158,S051_1_3_7,19.185384409178756,39.521681799855884
1159,S071_2_2_1,15.010102490583307,40.58064956617493
1160,S084_1_1_7,17.555818657582645,39.97449682423377
1161,S041_1_4_12,18.93456450335068,52.90477940239518
1162,S027_1_2_7,11.149863833848926,49.0411569909251
1163,S091_1_1_4,19.349136846392998,39.78396578446664
1164,S034_2_2_5,14.781881105478597,40.85189849448072
1165,S080_2_1_1,20.654357102806387,43.55925424500849
1166,S027_2_1_1,18.128008418011074,48.06240321525485
1167,S040_2_2_8,17.345045103719144,44.05490856386857
1168,S044_1_1_9,13.609943206150788,46.70082177142477
1169,S053_1_1_10,23.08016651635505,42.070931653161594
1170,S037_2_4_1,15.681084122044114,43.439585393397685
1171,S057_2_2_9,17.316876634671868,44.93923346283172
1172,S057_1_3_8,21.121195408461844,44.702632153140534
1173,S078_2_4_4,16.255700801508873,44.682961395950294
1174,S081_1_2_10,18.616398548612246,40.95250345920999
1175,S024_1_2_1,9.573681139665743,37.99718584119911
1176,S098_2_2_7,13.622572379369831,47.40806835067597
1177,S056_2_1_11,21.357279315070492,49.20101131992242
1178,S022_1_3_4,20.692743870816706,43.88098430053554
1179,S028_1_4_8,20.005928585431562,45.32519385693639
1180,S066_2_2_12,12.66050222031276,41.43944436274683
1181,S102_2_1_8,18.667917151216596,44.518332507124185
1182,S102_1_3_5,20.813128480533454,44.8960372894202
1183,S069_2_3_8,15.151471955991616,44.841072918036055
1184,S039_2_2_10,19.74172281375111,44.506941018106055
1185,S078_2_3_7,16.775786860317368,45.36735199350319
1186,S096_1_2_11,16.774410441538695,40.98442030795015
1187,S096_2_4_3,15.616506758168516,37.04862352040277
1188,S096_2_1_3,18.723238871020996,36.83805057670036
1189,S066_2_1_8,14.429803770614413,42.96833994679583
1190,S029_2_4_6,18.069286129207036,39.57306854590498
1191,S077_1_1_8,15.047492120395429,44.978400407557395
1192,S082_1_1_7,13.426045034332951,43.391888935765486
1193,S094_2_3_12,9.787554656758434,42.4499542220825
1194,S084_2_1_11,19.23301521449911,40.53306295012168
1195,S075_1_4_8,18.400648734600807,47.110311259928736
1196,S103_2_4_1,18.606877150423955,46.855827662682195
1197,S073_2_2_11,13.879855734886235,44.39981057236642
1198,S033_2_3_10,23.270442964516214,44.67491404617036
1199,S073_1_1_3,18.103976116407814,44.00381373491567
1200,S100_2_1_7,18.793201369424615,52.033544601691105
1201,S049_1_1_8,19.216259920459674,43.73496015657771
1202,S044_1_2_9,9.036106512294019,40.687702783225326
1203,S076_2_2_1,17.52689387683912,40.3359224223967
1204,S080_2_1_10,16.673740506653047,42.78115233946146
1205,S092_1_2_13,11.618383120356924,39.26102920690892
1206,S101_2_2_7,21.13805347642151,45.51201134495473
1207,S097_2_2_10,8.576673385618975,51.88678739713027
1208,S035_2_2_5,16.20045070246765,46.589807459691244
1209,S073_1_3_8,15.248653681977707,44.68344455333377
1210,S042_2_1_4,11.671185399197782,41.048434104049655
1211,S048_2_3_8,20.91522684094475,45.46529110576636
1212,S087_2_1_2,10.456738524373625,40.475599420210195
1213,S093_2_2_4,21.481757859146057,52.74106521103231
1214,S060_1_4_10,24.246569638635016,41.65162546298678
1215,S086_1_1_8,15.966776793933748,42.67465837215437
1216,S063_2_3_12,17.470656324739583,44.58836599370402
1217,S087_1_1_1,12.69603368376546,40.143799235650356
1218,S043_1_1_11,15.543624882643554,44.09788134231174
1219,S024_1_3_4,14.478463992718911,42.574372126384475
1220,S051_1_1_7,17.823891154520695,38.15804729518894
1221,S029_1_3_8,18.125324606162504,40.9812051199834
1222,S024_2_1_11,15.186678109401274,39.71312980373865
1223,S063_1_1_2,14.932264610980669,43.53795628632602
1224,S030_2_4_6,21.817043553550775,40.193309762846695
1225,S060_1_4_5,24.26768214192985,46.22423427354121
1226,S102_2_4_6,20.22098142058495,42.78064316161987
1227,S073_2_1_3,16.74835270939778,46.97681815468441
1228,S088_2_2_5,14.464648261615963,57.55143404048377
1229,S075_2_4_10,14.716931848076934,43.54450021919059
1230,S101_2_2_8,20.862581188264702,45.60505127429979
1231,S052_2_4_4,22.207777458726067,43.25683047708566
1232,S050_1_2_4,15.54387787432171,43.29044812746082
1233,S105_1_1_6,10.638736517946079,44.1575738514561
1234,S026_2_4_6,16.25655628506589,45.69475465917089
1235,S076_1_3_13,19.859911575879206,44.00845197988008
1236,S103_1_3_1,19.911904044063693,51.423636332354214
1237,S046_1_3_5,12.774614579042769,44.557515308942484
1238,S039_1_2_4,18.12500935101609,45.3631775831427
1239,S105_1_4_3,13.51192596139159,43.81339808383876
1240,S046_2_1_12,13.718880889254386,44.99093460303735
1241,S100_1_3_11,17.661117764276582,55.88434729646853
1242,S065_1_2_4,10.614022306957514,38.15437386808174
1243,S070_2_2_4,14.467944338056057,43.527135493790844
1244,S080_1_2_8,20.836863465050865,45.14695907783465
1245,S105_2_3_2,8.164517499290824,51.65172320820092
1246,S068_1_4_5,18.3353075264704,43.63430489896985
1247,S073_2_4_6,14.898158316173825,44.68607698131133
1248,S019_2_4_4,17.52741187598727,38.94886950866325
1249,S080_1_4_3,21.44529383390792,42.620819522872694
1250,S071_2_1_3,14.753011395952026,41.02525817396362
1251,S029_2_1_3,19.107079145584596,43.41120164835874
1252,S047_2_3_2,14.716540451404349,41.288013111753564
1253,S027_1_3_4,16.266532935566236,45.78648269222179
1254,S046_1_2_9,13.326936717034549,48.75250211338748
1255,S040_1_1_9,18.11268918737506,47.988315347581256
1256,S105_1_3_5,10.12846659699607,46.76506912003453
1257,S039_1_1_5,18.9345813933309,44.41441152970517
1258,S090_2_2_8,12.246404787669855,40.41837709677036
1259,S070_1_1_12,11.88799967525248,40.739492085810916
1260,S083_1_4_1,17.702497811885074,44.98558334448359
1261,S051_1_4_2,21.430499891982393,40.90580846855277
1262,S079_2_3_2,23.09135399855065,44.118262522814334
1263,S028_1_4_5,20.193815502167688,45.645992702280964
1264,S076_2_1_12,17.670830117014724,43.235064950817616
1265,S080_2_2_2,17.75875815624525,44.02165216682273
1266,S064_2_3_1,14.477118061715686,46.0036143137573
1267,S065_2_2_8,15.252422745691309,39.71350317549347
1268,S065_2_1_7,19.905092660397028,39.25699024793445
1269,S104_1_4_3,16.094256849759645,45.33145247419293
1270,S096_2_4_4,15.904244040331687,37.76987936150362
1271,S054_2_4_6,22.058036484453254,41.38535776320817
1272,S085_2_4_7,11.99854251413623,38.91922209247512
1273,S079_1_3_10,23.27189727896962,41.3142142383021
1274,S105_1_4_8,13.421402896171632,42.861434899030584
1275,S027_1_4_4,22.404218257403976,48.358626584417095
1276,S017_1_2_2,22.998056365676902,44.504429965949306
1277,S027_2_2_7,16.776426312082947,50.72333366044486
1278,S062_2_4_5,16.831257168264216,44.03407351177984
1279,S074_1_4_1,18.630674497516353,45.62745531881058
1280,S095_2_2_12,20.334622072994947,47.081820239673156
1281,S045_1_1_5,17.16482622671169,43.33494374836056
1282,S026_2_2_8,14.976273433178605,54.41947693378237
1283,S094_1_2_4,11.089712335301847,42.371680017438884
1284,S022_2_4_12,15.851916453235605,40.20194217103646
1285,S099_2_2_10,16.97850972247218,43.934974875616135
1286,S077_1_4_4,17.221905695329287,42.28026782577385
1287,S042_2_3_11,12.341652633905927,41.009858826973066
1288,S047_1_3_7,20.212925317840956,45.57624249950344
1289,S106_2_2_9,9.86229554224471,36.683030517461546
1290,S044_1_1_2,12.657454050948338,47.35399615801299
1291,S057_1_3_9,21.121195408461844,44.702632153140534
1292,S067_1_4_2,19.589574625098475,43.066132732033054
1293,S085_1_1_12,14.612621539667948,40.197470587108874
1294,S067_2_2_1,12.812885757074751,42.94632716442608
1295,S086_1_4_13,20.40370145231352,40.409230305078594
1296,S091_1_3_7,18.970678322017005,38.60210733607551
1297,S025_1_3_2,16.172262444628743,44.86256135815577
1298,S057_2_3_7,22.07165929178032,48.116858719826205
1299,S052_1_4_1,17.097253723162048,44.33520778073558
1300,S080_1_4_13,21.051062347686262,44.44890011266272
1301,S055_1_2_3,14.71686278101635,43.57202869685715
1302,S071_2_4_6,13.903301302481228,38.643802682450115
1303,S054_1_3_9,21.81323231279048,45.02814711148335
1304,S066_2_4_11,14.061975452828342,43.550421714120404
1305,S040_1_4_2,17.69698819220619,44.3447086540346
1306,S019_2_4_3,17.356673449209325,41.811334914021984
1307,S079_1_1_8,22.09425061024804,47.698254450682946
1308,S054_1_3_8,21.983382316113286,42.90035999819933
1309,S047_1_1_6,17.556927423964424,46.73034477954546
1310,S067_1_2_5,7.044755274996492,38.1720742626614
1311,S025_2_4_8,19.056146518818892,41.6603710740717
1312,S052_2_1_2,23.26902921402172,44.141288164659535
1313,S086_1_4_5,20.161525047489786,40.99418089188712
1314,S077_1_2_5,9.965518880528128,41.72362245389727
1315,S049_1_2_6,19.120998888803726,41.16217123320656
1316,S105_2_1_8,9.608135722551001,57.85592084093644
1317,S026_2_4_9,16.609948103530456,47.746540071925814
1318,S033_1_4_6,23.195793305421184,44.82819202324668
1319,S042_1_1_4,11.597353883712113,42.45556748788318
1320,S077_1_1_12,15.10259283162112,44.9848294202986
1321,S091_2_3_13,23.121284228383942,41.612979081191924
1322,S040_2_1_3,16.750993693085068,43.23784740270439
1323,S059_1_1_7,22.57064624949698,47.35636725665222
1324,S084_2_1_4,18.40904402093407,41.44423215107358
1325,S086_1_4_10,20.192879754535795,41.5993601367963
1326,S105_1_2_9,12.710025305843974,43.125464532541244
1327,S059_1_4_3,22.232251276572256,43.604582976844085
1328,S088_2_3_3,15.513576038938329,51.40468302143229
1329,S079_2_3_12,22.51212448785847,43.33119745082017
1330,S080_1_4_7,21.091778350669586,44.22935575677837
1331,S034_1_4_4,21.553733839620726,45.939739215760014
1332,S052_1_3_4,23.2239563727722,44.56034486844501
1333,S059_2_3_3,20.044407542374184,46.77206612292714
1334,S068_1_1_12,14.476711356297756,42.33474193286442
1335,S034_2_3_1,16.660967101072636,48.29637060947881
1336,S077_1_4_3,17.054518973465132,43.38243980772456
1337,S096_2_4_5,15.918798290365295,37.633697012247644
1338,S018_1_1_2,16.896244987478703,47.57588013000658
1339,S058_1_3_2,21.23939874280837,48.97254132791545
1340,S063_2_1_4,16.172625909984134,43.15874521238285
1341,S099_2_1_11,19.644647041133908,52.71057377272145
1342,S088_2_2_2,14.464648261615963,57.55143404048377
1343,S101_1_1_3,18.67972245924763,49.843271760637705
1344,S047_1_2_6,10.098737549572949,41.18620618913753
1345,S043_1_2_7,9.865105392437165,42.47491765972227
1346,S073_2_4_9,15.107610039608568,44.40184883607305
1347,S094_1_2_8,11.089712335301847,42.371680017438884
1348,S043_1_2_12,10.213876980295744,43.37459006996905
1349,S062_2_1_10,15.05475800059397,43.725810803769654
1350,S086_1_2_12,10.643496589311775,41.14510391482837
1351,S041_1_3_2,18.94227463341357,57.233024160576356
1352,S088_2_3_6,15.285006761766965,46.84429005252859
1353,S031_1_3_4,18.785565964221156,47.429402687948084
1354,S093_1_2_3,23.34242447685106,54.27242441908129
1355,S100_2_3_5,18.61462256806048,52.73382764763259
1356,S052_2_2_6,20.65362159847436,44.14292648995293
1357,S022_1_1_1,19.4711584426423,48.7041182185106
1358,S083_1_3_2,12.661132966594518,43.69285482898479
1359,S066_2_4_3,14.258627818295484,42.95381883247679
1360,S074_1_2_3,13.514976564588311,42.61701624279403
1361,S022_2_2_7,17.163773802747517,43.38666338398454
1362,S034_2_3_2,16.157783486353246,44.957906389176195
1363,S078_2_3_2,17.16136097859414,44.342888037874864
1364,S107_1_2_1,14.59794198366566,42.232756377140326
1365,S039_2_1_3,20.780001217278535,45.64716884246717
1366,S076_1_2_6,12.97167443370643,40.261085465582774
1367,S068_1_2_11,9.467934661012649,38.61489530557156
1368,S077_2_1_10,14.797230281512538,43.71879109893357
1369,S043_1_3_4,11.84528854696612,42.45636903179038
1370,S033_1_1_11,22.11988241726452,43.36666215039697
1371,S088_1_3_11,11.492262189825507,46.111770473055145
1372,S107_1_1_2,14.710275987855496,41.30963954433061
1373,S049_2_3_6,23.251391201073826,48.58758574132588
1374,S053_2_4_8,21.820279962500358,41.29778365468452
1375,S025_1_1_8,16.408250543484364,46.21498928176444
1376,S051_1_3_9,19.120653327433175,37.657923603549314
1377,S017_1_4_8,20.439985745400616,48.68486564149297
1378,S027_2_3_4,19.107865972298068,45.59711080768565
1379,S095_2_1_2,17.922210254271555,44.14952578821355
1380,S084_2_2_10,17.624109210773693,40.04605215009575
1381,S051_2_2_5,18.613615679965392,39.13235465642724
1382,S105_2_3_10,8.020023730775435,52.76550961761864
1383,S054_2_2_3,22.83758916744145,43.80244165637458
1384,S089_1_4_1,21.982794064145185,41.18297824851362
1385,S063_1_4_6,18.987479013941424,43.88841943547442
1386,S024_1_2_8,8.564287827252727,38.4522844347361
1387,S035_2_2_4,16.504126845873124,46.62265944052851
1388,S097_2_3_3,10.779602372074613,50.6238360506413
1389,S081_1_4_7,21.919597844664423,43.52618915211742
1390,S035_2_2_6,16.34403667965959,45.949621464258875
1391,S072_2_1_3,17.975445213294556,41.46130350947109
1392,S040_2_2_2,17.345045103719144,44.05490856386857
1393,S034_2_1_10,17.90426073473271,42.89579412565849
1394,S050_2_4_6,20.19416521861745,46.73340741333099
1395,S063_1_2_6,15.18640501990707,44.958401659817774
1396,S036_1_4_1,18.078150742070008,44.268085231847834
1397,S078_1_3_4,12.01322267656474,43.00930789541922
1398,S043_1_2_10,10.45561461751192,43.37997191422318
1399,S046_1_4_10,11.50262055927876,40.54196037932533
1400,S031_1_4_4,15.229915727618435,45.03419936746796
1401,S046_1_1_4,10.643730341701307,45.25471213105992
