"","c_ch1","v_ch1","c_dch1","v_dch1","c_ch2","v_ch2","c_dch2","v_dch2","c_ch3","v_ch3","c_dch3","v_dch3","c_dch1.1","c_ch2.1","c_dch2.1","c_ch3.1","c_dch3.1"
"168",6.274857267,0.7382,77.25393284,0.1105,9.405900768,0.3377,143.1767218,0.1364,NA,NA,NA,NA,300.15406026,34.082992768,237.794844,NA,NA
"169",6.325543066,0.736,77.86207326,0.1106,9.507257505,0.3355,143.2780786,0.1364,NA,NA,NA,NA,299.54591984,34.184349505,237.6934872,NA,NA
"170",6.376228864,0.7339,78.47021368,0.1107,9.608614243,0.3334,144.5146308,0.137,NA,NA,NA,NA,298.93777942,34.285706243,236.456935,NA,NA
"171",6.437051822,0.7314,79.08848978,0.1107,9.70997098,0.3312,145.751183,0.1375,NA,NA,NA,NA,298.31950332,34.38706298,235.2203828,NA,NA
"172",6.487737621,0.7292,79.69663021,0.1107,9.750513675,0.3305,146.9674638,0.1381,NA,NA,NA,NA,297.71136289,34.427605675,234.004102,NA,NA
"173",6.548560579,0.7268,80.30477063,0.1109,9.811327717,0.3291,147.6972323,0.1384,NA,NA,NA,NA,297.10322247,34.488419717,233.2743335,NA,NA
"174",6.619520697,0.724,80.91300021,0.1109,9.912684455,0.3271,148.204016,0.1386,NA,NA,NA,NA,296.49499289,34.589776455,232.7675498,NA,NA
"175",6.680343655,0.7215,81.53136695,0.111,10.01404119,0.325,149.4202969,0.1391,NA,NA,NA,NA,295.87662615,34.69113319,231.5512689,NA,NA
"176",6.720892293,0.7197,82.13959653,0.111,10.11539793,0.323,150.6365777,0.1396,NA,NA,NA,NA,295.26839657,34.79248993,230.3349881,NA,NA
"177",6.731029453,0.719,82.74782612,0.111,10.23702601,0.3206,151.8528586,0.14,NA,NA,NA,NA,294.66016698,34.91411801,229.1187072,NA,NA
"178",6.791852411,0.7165,83.3560557,0.1111,10.37892545,0.318,152.6637125,0.1404,NA,NA,NA,NA,294.0519374,35.05601745,228.3078533,NA,NA
"179",6.852675369,0.714,83.97442244,0.1112,10.48028218,0.316,153.0894108,0.1405,NA,NA,NA,NA,293.43357066,35.15737418,227.882155,NA,NA
"180",6.913498327,0.7119,84.59278918,0.1112,10.62218162,0.3134,154.3056916,0.1409,NA,NA,NA,NA,292.81520392,35.29927362,226.6658742,NA,NA
"181",6.964184126,0.7094,85.21115592,0.1113,10.7438097,0.3108,155.5219724,0.1413,NA,NA,NA,NA,292.19683718,35.4209017,225.4495934,NA,NA
"182",7.025007084,0.707,85.8193855,0.1114,10.88570913,0.3083,156.7585246,0.1417,NA,NA,NA,NA,291.5886076,35.56280113,224.2130412,NA,NA
"183",7.085830042,0.7045,86.42761508,0.1114,10.96679452,0.307,157.9748055,0.1421,NA,NA,NA,NA,290.98037802,35.64388652,222.9967603,NA,NA
"184",7.136508411,0.7024,87.03575551,0.1115,11.02760857,0.3058,158.8262021,0.1424,NA,NA,NA,NA,290.37223759,35.70470057,222.1453637,NA,NA
"185",7.197322453,0.6999,87.64380677,0.1116,11.169508,0.3033,159.2113577,0.1424,NA,NA,NA,NA,289.76418633,35.8466,221.7602081,NA,NA
"186",7.258145411,0.6974,88.2519472,0.1116,11.29113608,0.3008,160.4276385,0.1428,NA,NA,NA,NA,289.1560459,35.96822808,220.5439273,NA,NA
"187",7.318968369,0.695,88.86017678,0.1117,11.43303552,0.2987,161.6439194,0.1431,NA,NA,NA,NA,288.54781632,36.11012752,219.3276464,NA,NA
"188",7.339242689,0.6943,89.47854352,0.1118,11.5546636,0.2963,162.8602002,0.1434,NA,NA,NA,NA,287.92944958,36.2317556,218.1113656,NA,NA
"189",7.36964971,0.6925,90.08668394,0.1118,11.69656303,0.294,164.0967524,0.1437,NA,NA,NA,NA,287.32130916,36.37365503,216.8748134,NA,NA
"190",7.420328079,0.6904,90.66433265,0.112,11.83846246,0.2916,165.3333046,0.144,NA,NA,NA,NA,286.74366045,36.51555446,215.6382612,NA,NA
"191",7.491277795,0.6875,90.70487534,0.1119,11.96009055,0.2893,166.5495855,0.1443,NA,NA,NA,NA,286.70311776,36.63718255,214.4219803,NA,NA
"192",7.552091837,0.6854,91.33337924,0.112,12.10198998,0.2871,166.6103995,0.1444,NA,NA,NA,NA,286.07461386,36.77908198,214.3611663,NA,NA
"193",7.612914795,0.6829,91.96179101,0.1121,12.18307537,0.2859,167.7861377,0.1446,NA,NA,NA,NA,285.44620209,36.86016737,213.1854281,NA,NA
"194",7.663593164,0.6804,92.58006711,0.1121,12.24388941,0.2847,169.0024185,0.1448,NA,NA,NA,NA,284.82792599,36.92098141,211.9691473,NA,NA
"195",7.724407206,0.678,93.18829669,0.1123,12.38578885,0.2825,170.2186994,0.1451,NA,NA,NA,NA,284.21969641,37.06288085,210.7528664,NA,NA
"196",7.785230165,0.6756,93.80657279,0.1124,12.50741693,0.2803,171.4349802,0.1453,NA,NA,NA,NA,283.60142031,37.18450893,209.5365856,NA,NA
"197",7.835915963,0.6734,94.41471321,0.1124,12.64931636,0.2781,172.6512611,0.1456,NA,NA,NA,NA,282.99327989,37.32640836,208.3203047,NA,NA
"198",7.896730005,0.671,95.0229428,0.1125,12.7912158,0.2759,173.8675419,0.1458,NA,NA,NA,NA,282.3850503,37.4683078,207.1040239,NA,NA
"199",7.957535132,0.6685,95.64130954,0.1126,12.93311523,0.2738,175.1040941,0.146,NA,NA,NA,NA,281.76668356,37.61020723,205.8674717,NA,NA
"200",8.008213501,0.6664,96.24944996,0.1127,13.05474331,0.2716,176.3406463,0.1463,NA,NA,NA,NA,281.15854314,37.73183531,204.6309195,NA,NA
"201",8.079173619,0.6635,96.85759038,0.1128,13.19664274,0.2696,176.9487867,0.1464,NA,NA,NA,NA,280.55040272,37.87373474,204.0227791,NA,NA
"202",8.129851987,0.6614,97.46581997,0.1129,13.33854218,0.2675,177.5771985,0.1464,NA,NA,NA,NA,279.94217313,38.01563418,203.3943673,NA,NA
"203",8.19066603,0.6589,98.08409606,0.113,13.39935622,0.2664,178.7934793,0.1466,NA,NA,NA,NA,279.32389704,38.07644822,202.1780865,NA,NA
"204",8.251488988,0.6564,98.71241571,0.1131,13.48044161,0.2655,180.0097602,0.1468,NA,NA,NA,NA,278.69557739,38.15753361,200.9618056,NA,NA
"205",8.302174786,0.6543,99.32055613,0.1132,13.62234104,0.2632,181.226041,0.147,NA,NA,NA,NA,278.08743697,38.29943304,199.7455248,NA,NA
"206",8.362997744,0.6517,99.92878571,0.1133,13.76424047,0.2611,182.4423219,0.1472,NA,NA,NA,NA,277.47920739,38.44133247,198.5292439,NA,NA
"207",8.423820702,0.6493,100.5471525,0.1134,13.92641125,0.2587,183.6991454,0.1474,NA,NA,NA,NA,276.8608406,38.60350325,197.2724204,NA,NA
"208",8.474506501,0.6472,101.155382,0.1135,14.08858203,0.2565,184.9356976,0.1476,NA,NA,NA,NA,276.2526111,38.76567403,196.0358682,NA,NA
"209",8.525192299,0.6447,101.7636116,0.1136,14.25075281,0.2542,186.1722498,0.1478,NA,NA,NA,NA,275.6443815,38.92784481,194.799316,NA,NA
"210",8.565740938,0.6433,102.3718412,0.1137,14.45346629,0.2516,187.3885307,0.1479,NA,NA,NA,NA,275.0361519,39.13055829,193.5830351,NA,NA
"211",8.586012285,0.6426,102.9902079,0.1138,14.59536572,0.2496,188.6048115,0.1481,NA,NA,NA,NA,274.4177852,39.27245772,192.3667543,NA,NA
"212",8.636683224,0.6404,103.3854992,0.114,14.61563707,0.2491,189.8413637,0.1482,NA,NA,NA,NA,274.0224939,39.29272907,191.1302021,NA,NA
"213",8.687361593,0.6383,103.608484,0.114,14.7575365,0.2473,190.4697755,0.1484,NA,NA,NA,NA,273.7995091,39.4346285,190.5017903,NA,NA
"214",8.748184551,0.6358,104.2167136,0.1141,14.91970728,0.245,191.0576446,0.1484,NA,NA,NA,NA,273.1912795,39.59679928,189.9139212,NA,NA
"215",8.79887035,0.6336,104.8350804,0.1142,15.10214941,0.2428,192.2941968,0.1486,NA,NA,NA,NA,272.5729127,39.77924141,188.677369,NA,NA
"216",8.859693308,0.6311,105.4432208,0.1143,15.26432019,0.2405,193.530749,0.1487,NA,NA,NA,NA,271.9647723,39.94141219,187.4408168,NA,NA
"217",8.910379106,0.629,106.0513612,0.1144,15.44676231,0.2384,194.7673011,0.1489,NA,NA,NA,NA,271.3566319,40.12385431,186.2042647,NA,NA
"218",8.971202064,0.6264,106.6696373,0.1145,15.60893309,0.2363,195.983582,0.149,NA,NA,NA,NA,270.7383558,40.28602509,184.9879838,NA,NA
"219",9.021887863,0.6242,107.2777777,0.1147,15.79137522,0.2342,197.1998628,0.1492,NA,NA,NA,NA,270.1302154,40.46846722,183.771703,NA,NA
"220",9.072573661,0.622,107.8860073,0.1149,15.85218926,0.2333,198.436415,0.1493,NA,NA,NA,NA,269.5219858,40.52928126,182.5351508,NA,NA
"221",9.133387704,0.6194,108.4942369,0.115,15.953546,0.2321,199.652785,0.1496,NA,NA,NA,NA,268.9137562,40.630638,181.3187808,NA,NA
"222",9.20433742,0.6165,109.1024665,0.1151,16.11571678,0.2301,200.8691551,0.1497,NA,NA,NA,NA,268.3055266,40.79280878,180.1024107,NA,NA
"223",9.255023218,0.6138,109.7208332,0.1153,16.29815891,0.2281,202.1057072,0.1498,NA,NA,NA,NA,267.6871599,40.97525091,178.8658586,NA,NA
"224",9.315846176,0.6113,110.3391093,0.1154,16.46032969,0.2261,203.3422594,0.15,NA,NA,NA,NA,267.0688838,41.13742169,177.6293064,NA,NA
"225",9.386806294,0.6083,110.9471606,0.1156,16.66304316,0.2238,204.5585403,0.1502,NA,NA,NA,NA,266.4608325,41.34013516,176.4130255,NA,NA
"226",9.437492092,0.606,111.555301,0.1157,16.88602798,0.2216,205.7748211,0.1503,NA,NA,NA,NA,265.8526921,41.56311998,175.1967447,NA,NA
"227",9.498315051,0.6034,112.1635306,0.1159,17.10901281,0.2192,206.05862,0.1504,NA,NA,NA,NA,265.2444625,41.78610481,174.9129458,NA,NA
"228",9.548993419,0.6011,112.4372339,0.116,17.31172628,0.2172,207.0316447,0.1505,NA,NA,NA,NA,264.9707592,41.98881828,173.9399211,NA,NA
"229",9.599671788,0.5988,112.7818973,0.116,17.51443976,0.2152,208.2682875,0.1506,NA,NA,NA,NA,264.6260958,42.19153176,172.7032783,NA,NA
"230",9.660494746,0.5961,113.4002641,0.1162,17.73742458,0.2131,209.5252032,0.1508,NA,NA,NA,NA,264.007729,42.41451658,171.4463626,NA,NA
"231",9.711180544,0.5934,114.0186308,0.1164,17.98068075,0.2109,210.7820267,0.151,NA,NA,NA,NA,263.3893623,42.65777275,170.1895391,NA,NA
"232",9.772003503,0.5911,114.6369975,0.1165,18.26447961,0.2087,211.9983076,0.1511,NA,NA,NA,NA,262.7709956,42.94157161,168.9732582,NA,NA
"233",9.812552141,0.5895,115.2553643,0.1166,18.32529365,0.2082,213.2145884,0.1513,NA,NA,NA,NA,262.1526288,43.00238565,167.7569774,NA,NA
"234",9.832826461,0.5884,115.8635047,0.1169,18.54827848,0.2067,214.4308693,0.1515,NA,NA,NA,NA,261.5444884,43.22537048,166.5406965,NA,NA
"235",9.883512259,0.5861,116.4817808,0.1171,18.93343408,0.2047,215.6471501,0.1517,NA,NA,NA,NA,260.9262123,43.61052608,165.3244157,NA,NA
"236",9.924054954,0.5841,117.0899212,0.1173,19.52130316,0.2027,216.8837023,0.1518,NA,NA,NA,NA,260.3180719,44.19839516,164.0878635,NA,NA
"237",9.974725893,0.5819,117.7081973,0.1175,19.56184585,0.2026,218.0999832,0.1521,NA,NA,NA,NA,259.6997958,44.23893785,162.8715826,NA,NA
"238",10.01526859,0.5799,118.3264734,0.1177,20.737584,0.2007,219.316264,0.1523,NA,NA,NA,NA,259.0815197,45.414676,161.6553018,NA,NA
"239",10.07609155,0.5776,118.9447495,0.1179,20.79839805,0.2006,220.0663039,0.1524,NA,NA,NA,NA,258.4632436,45.47549005,160.9052619,NA,NA
"240",10.12677734,0.575,119.1069441,0.118,22.01467889,0.1996,220.5325449,0.1524,NA,NA,NA,NA,258.301049,46.69177089,160.4390209,NA,NA
"241",10.1876003,0.5723,119.5631163,0.1181,23.21068839,0.1987,221.7488257,0.1526,NA,NA,NA,NA,257.8448768,47.88778039,159.2227401,NA,NA
"242",10.2382861,0.57,120.1813924,0.1183,23.23095974,0.1987,222.9853779,0.1528,NA,NA,NA,NA,257.2266007,47.90805174,157.9861879,NA,NA
"243",10.29910014,0.5674,120.7895328,0.1185,24.44724059,0.1979,224.2016588,0.153,NA,NA,NA,NA,256.6184603,49.12433259,156.769907,NA,NA
"244",10.35990527,0.565,121.4078995,0.1187,25.66352144,0.197,225.4179396,0.1532,NA,NA,NA,NA,256.0000936,50.34061344,155.5536262,NA,NA
"245",10.41058364,0.5625,122.0161291,0.119,26.08921974,0.1967,226.6342205,0.1534,NA,NA,NA,NA,255.391864,50.76631174,154.3373453,NA,NA
"246",10.43085796,0.5617,122.6344052,0.1192,26.87980229,0.1962,227.8505013,0.1536,NA,NA,NA,NA,254.7735879,51.55689429,153.1210645,NA,NA
"247",10.47140065,0.5598,123.2425456,0.1194,28.09608314,0.1953,229.0667822,0.1538,NA,NA,NA,NA,254.1654475,52.77317514,151.9047836,NA,NA
"248",10.52207159,0.5576,123.8608217,0.1197,28.84612299,0.1947,230.283063,0.1541,NA,NA,NA,NA,253.5471714,53.52321499,150.6885028,NA,NA
"249",10.57274996,0.5553,124.3777411,0.12,29.33263533,0.1944,231.5196152,0.1543,NA,NA,NA,NA,253.030252,54.00972733,149.4519506,NA,NA
"250",10.62342833,0.5531,124.4689755,0.12,30.56918753,0.1934,231.7426,0.1544,NA,NA,NA,NA,252.9390176,55.24627953,149.2289658,NA,NA
"251",10.69437805,0.5502,125.0772051,0.1202,31.33949873,0.1927,232.735896,0.1545,NA,NA,NA,NA,252.330788,56.01659073,148.2356698,NA,NA
"252",10.74506384,0.548,125.6854347,0.1204,31.78546837,0.1924,233.9927196,0.1548,NA,NA,NA,NA,251.7225584,56.46256037,146.9788462,NA,NA
"253",10.80587789,0.5454,126.3037108,0.1208,33.00174922,0.1913,235.2292718,0.155,NA,NA,NA,NA,251.1042823,57.67884122,145.742294,NA,NA
"254",10.86668301,0.5429,126.9118512,0.121,33.69097504,0.1907,236.4455526,0.1553,NA,NA,NA,NA,250.4961419,58.36806704,144.5260132,NA,NA
"255",10.91736138,0.5408,127.5301273,0.1214,34.23830142,0.1902,237.6618335,0.1556,NA,NA,NA,NA,249.8778658,58.91539342,143.3097323,NA,NA
"256",10.97818434,0.5382,128.1483128,0.1216,35.45458227,0.189,238.8983857,0.1558,NA,NA,NA,NA,249.2596803,60.13167427,142.0731801,NA,NA
"257",11.0390073,0.5357,128.7664982,0.1219,35.65729574,0.1887,240.1146665,0.1561,NA,NA,NA,NA,248.6414949,60.33438774,140.8568993,NA,NA
"258",11.0896931,0.5336,128.8577193,0.122,36.67086311,0.1876,241.0471485,0.1564,NA,NA,NA,NA,248.5502738,61.34795511,139.9244173,NA,NA
"259",11.15050714,0.5311,129.3848516,0.1222,37.38036028,0.1867,241.3309474,0.1564,NA,NA,NA,NA,248.0231415,62.05745228,139.6406184,NA,NA
"260",11.20117808,0.5286,130.0032183,0.1226,37.88714396,0.1861,242.5472282,0.1567,NA,NA,NA,NA,247.4047748,62.56423596,138.4243376,NA,NA
"261",11.26199212,0.5264,130.6113588,0.1228,38.88043999,0.1847,243.7635091,0.157,NA,NA,NA,NA,246.7966343,63.55753199,137.2080567,NA,NA
"262",11.32280616,0.524,131.2296348,0.1232,39.10342481,0.1845,245.0000613,0.1573,NA,NA,NA,NA,246.1783583,63.78051681,135.9715045,NA,NA
"263",11.3734771,0.5215,131.8377753,0.1235,40.25889162,0.1827,246.2163421,0.1577,NA,NA,NA,NA,245.5702178,64.93598362,134.7552237,NA,NA
"264",11.43429114,0.5194,132.4459157,0.1238,40.31970566,0.1826,247.432623,0.158,NA,NA,NA,NA,244.9620774,64.99679766,133.5389428,NA,NA
"265",11.48497694,0.517,132.6790704,0.124,41.45490112,0.1807,248.5880898,0.1584,NA,NA,NA,NA,244.7289227,66.13199312,132.383476,NA,NA
"266",11.5457999,0.5146,133.0541453,0.1242,41.55625786,0.1805,248.6489038,0.1584,NA,NA,NA,NA,244.3538478,66.23334986,132.322662,NA,NA
"267",11.60661394,0.5125,133.6724214,0.1245,42.56982523,0.1787,249.8651847,0.1587,NA,NA,NA,NA,243.7355717,67.24691723,131.1063811,NA,NA
"268",11.65729231,0.5102,134.2906068,0.1249,42.7725387,0.1783,251.1017369,0.1591,NA,NA,NA,NA,243.1173863,67.4496307,129.8698289,NA,NA
"269",11.71811527,0.5082,134.8987473,0.1252,43.5833926,0.1767,252.338289,0.1595,NA,NA,NA,NA,242.5092458,68.2604846,128.6332768,NA,NA
"270",11.76880107,0.5057,135.517114,0.1256,43.98881955,0.1759,253.5545699,0.1599,NA,NA,NA,NA,241.8908791,68.66591155,127.4169959,NA,NA
"271",11.82961511,0.5034,136.1253436,0.1259,44.53614593,0.1747,254.7708507,0.1604,NA,NA,NA,NA,241.2826495,69.21323793,126.2007151,NA,NA
"272",11.89042024,0.5009,136.1962933,0.126,45.22537175,0.1733,255.9871316,0.1608,NA,NA,NA,NA,241.2116998,69.90246375,124.9844342,NA,NA
"273",11.96136995,0.4981,136.7334052,0.1263,45.48889926,0.1727,257.2034124,0.1613,NA,NA,NA,NA,240.6745879,70.16599126,123.7681534,NA,NA
"274",12.01204832,0.496,137.3415457,0.1267,46.42138125,0.1707,258.4196933,0.1618,NA,NA,NA,NA,240.0664474,71.09847325,122.5518725,NA,NA
"275",12.07285345,0.4936,137.9599124,0.1271,46.4416526,0.1706,259.6359741,0.1623,NA,NA,NA,NA,239.4480807,71.1187446,121.3355917,NA,NA
"276",12.12353182,0.4913,138.5782792,0.1274,47.31332054,0.1687,259.7373309,0.1624,NA,NA,NA,NA,238.8297139,71.99041254,121.2342349,NA,NA
"277",12.18435478,0.4892,139.1865087,0.1278,47.67820479,0.1678,260.852255,0.1628,NA,NA,NA,NA,238.2214844,72.35529679,120.1193108,NA,NA
"278",12.24516882,0.487,139.551393,0.128,48.16471713,0.1667,262.0685358,0.1634,NA,NA,NA,NA,237.8566001,72.84180913,118.90303,NA,NA
"279",12.26544017,0.4863,139.7946492,0.1281,48.89448564,0.1651,263.2848167,0.164,NA,NA,NA,NA,237.6133439,73.57157764,117.6867491,NA,NA
"280",12.29585164,0.4846,140.4028787,0.1285,49.05665642,0.1647,263.9943138,0.1644,NA,NA,NA,NA,237.0051144,73.73374842,116.977252,NA,NA
"281",12.35666569,0.4825,141.0110192,0.1289,49.94859571,0.1627,264.5213689,0.1646,NA,NA,NA,NA,236.3969739,74.62568771,116.4501969,NA,NA
"282",12.41747081,0.4801,141.6292046,0.1293,50.13103783,0.1624,265.7376497,0.1653,NA,NA,NA,NA,235.7787885,74.80812983,115.2339161,NA,NA
"283",12.47828486,0.4775,142.237345,0.1296,50.88107769,0.1607,266.9944733,0.166,NA,NA,NA,NA,235.1706481,75.55816969,113.9770925,NA,NA
"284",12.53910781,0.4751,142.7340659,0.13,51.36759003,0.1597,267.5417997,0.1664,NA,NA,NA,NA,234.6739272,76.04468203,113.4297661,NA,NA
"285",12.58979361,0.4731,142.8455746,0.13,51.81355967,0.1587,268.2310255,0.1667,NA,NA,NA,NA,234.5624185,76.49065167,112.7405403,NA,NA
"286",12.65061657,0.4706,143.4538042,0.1304,52.60414223,0.157,269.4473063,0.1675,NA,NA,NA,NA,233.9541889,77.28123423,111.5242595,NA,NA
"287",12.71143953,0.4685,144.0619446,0.1308,52.72577031,0.1567,270.6635872,0.1683,NA,NA,NA,NA,233.3460485,77.40286231,110.3079786,NA,NA
"288",12.7621179,0.4659,144.6802207,0.1312,53.63798095,0.1547,270.7649439,0.1684,NA,NA,NA,NA,232.7277724,78.31507295,110.2066219,NA,NA
"289",12.82292302,0.4638,145.2884503,0.1316,53.84069442,0.1543,271.9001394,0.1691,NA,NA,NA,NA,232.1195428,78.51778642,109.0714264,NA,NA
"290",12.87359396,0.4612,145.8965907,0.1319,54.57046293,0.1527,273.1164202,0.1699,NA,NA,NA,NA,231.5114024,79.24755493,107.8551456,NA,NA
"291",12.9242649,0.4588,145.9168621,0.132,55.05697527,0.1516,273.6637867,0.1704,NA,NA,NA,NA,231.491131,79.73406727,107.3077791,NA,NA
"292",12.97493584,0.4566,146.5149545,0.1323,55.46240222,0.1507,274.353063,0.1708,NA,NA,NA,NA,230.8930386,80.13949422,106.6185028,NA,NA
"293",13.03574097,0.4539,147.1230949,0.1327,56.27325612,0.149,275.5896152,0.1718,NA,NA,NA,NA,230.2848982,80.95034812,105.3819506,NA,NA
"294",13.08641191,0.4519,147.741371,0.1331,56.37461286,0.1487,276.3801978,0.1724,NA,NA,NA,NA,229.6666221,81.05170486,104.591368,NA,NA
"295",13.13709028,0.4497,148.3496006,0.1334,57.36790888,0.1467,276.8261674,0.1727,NA,NA,NA,NA,229.0583925,82.04500088,104.1453984,NA,NA
"296",13.19791323,0.4476,148.9578302,0.1338,57.50980831,0.1465,278.0424483,0.1737,NA,NA,NA,NA,228.4501629,82.18690031,102.9291175,NA,NA
"297",13.24859903,0.4451,149.2416707,0.134,58.38147625,0.1447,278.8735735,0.1744,NA,NA,NA,NA,228.1663224,83.05856825,102.0979923,NA,NA
"298",13.30942199,0.443,149.5761479,0.1341,58.72608916,0.144,279.2587291,0.1746,NA,NA,NA,NA,227.8318452,83.40318116,101.7128367,NA,NA
"299",13.36010779,0.4404,150.194424,0.1345,59.43558632,0.1427,280.47501,0.1756,NA,NA,NA,NA,227.2135691,84.11267832,100.4965558,NA,NA
"300",13.42093075,0.4383,150.8026536,0.1348,59.94237001,0.1418,281.3669493,0.1764,NA,NA,NA,NA,226.6053395,84.61946201,99.6046165,NA,NA
"301",13.47161654,0.4359,151.4311575,0.1352,60.59105313,0.1407,281.6912908,0.1766,NA,NA,NA,NA,225.9768356,85.26814513,99.280275,NA,NA
"302",13.49189086,0.4352,152.0494336,0.1355,61.17892221,0.1398,282.9075717,0.1777,NA,NA,NA,NA,225.3585595,85.85601421,98.0639941,NA,NA
"303",13.52229789,0.4337,152.657574,0.1358,61.82760532,0.1387,283.6170688,0.1784,NA,NA,NA,NA,224.7504191,86.50469732,97.354497,NA,NA
"304",13.5932372,0.4313,153.0427296,0.136,62.39520305,0.1378,284.1238525,0.1788,NA,NA,NA,NA,224.3652635,87.07229505,96.8477133,NA,NA
"305",13.64391557,0.4288,153.2657144,0.1361,63.08442887,0.1367,285.3604047,0.18,NA,NA,NA,NA,224.1422787,87.76152087,95.6111611,NA,NA
"306",13.71486528,0.4259,153.8840812,0.1364,63.63175525,0.1358,285.7658317,0.1804,NA,NA,NA,NA,223.5239119,88.30884725,95.2057341,NA,NA
"307",13.77567933,0.4239,154.4923107,0.1366,64.32098106,0.1347,286.5969569,0.1812,NA,NA,NA,NA,222.9156824,88.99807306,94.3746089,NA,NA
"308",13.84662904,0.4214,155.1005403,0.137,64.86830745,0.1339,287.6916097,0.1824,NA,NA,NA,NA,222.3074528,89.54539945,93.2799561,NA,NA
"309",13.90743417,0.419,155.7188164,0.1372,65.53726191,0.1327,287.8132378,0.1825,NA,NA,NA,NA,221.6891767,90.21435391,93.158328,NA,NA
"310",13.97838389,0.4161,156.3268677,0.1375,66.10485964,0.1316,289.0295186,0.1839,NA,NA,NA,NA,221.0811254,90.78195164,91.9420472,NA,NA
"311",14.05948116,0.4137,156.9350081,0.1377,66.63191468,0.1307,289.4552169,0.1844,NA,NA,NA,NA,220.472985,91.30900668,91.5163489,NA,NA
"312",14.11015953,0.4118,157.370906,0.138,67.32114049,0.1295,290.2457995,0.1853,NA,NA,NA,NA,220.0370871,91.99823249,90.7257663,NA,NA
"313",14.12029372,0.4111,157.5533481,0.138,67.80765283,0.1287,291.0769247,0.1864,NA,NA,NA,NA,219.854645,92.48474483,89.8946411,NA,NA
"314",14.19123303,0.4086,158.1614885,0.1382,68.55769268,0.1274,291.4620803,0.1869,NA,NA,NA,NA,219.2465046,93.23478468,89.5094855,NA,NA
"315",14.26218275,0.4061,158.7899924,0.1385,68.92257694,0.1267,292.5770044,0.1884,NA,NA,NA,NA,218.6180007,93.59966894,88.3945614,NA,NA
"316",14.33314287,0.4038,159.398222,0.1387,69.77397353,0.1253,292.6783612,0.1885,NA,NA,NA,NA,218.0097711,94.45106553,88.2932046,NA,NA
"317",14.38382124,0.4018,160.0165887,0.1389,70.03750105,0.1247,293.9149134,0.1904,NA,NA,NA,NA,217.3914044,94.71459305,87.0566524,NA,NA
"318",14.43449961,0.3997,160.6349555,0.1391,70.99025438,0.1231,295.1514655,0.1923,NA,NA,NA,NA,216.7730376,95.66734638,85.8201003,NA,NA
"319",14.50545972,0.3975,161.2430959,0.1393,71.19296786,0.1227,295.2325509,0.1924,NA,NA,NA,NA,216.1648972,95.87005986,85.7390149,NA,NA
"320",14.57640944,0.3952,161.8512363,0.1395,72.22680658,0.1211,296.3880177,0.1943,NA,NA,NA,NA,215.5567568,96.90389858,84.5835481,NA,NA
"321",14.64735916,0.3929,162.4695124,0.1397,72.47006275,0.1207,296.4285604,0.1944,NA,NA,NA,NA,214.9384807,97.14715475,84.5430054,NA,NA
"322",14.69803752,0.3908,163.0877885,0.1398,73.46335877,0.1194,297.6042986,0.1964,NA,NA,NA,NA,214.3202046,98.14045077,83.3672672,NA,NA
"323",14.71830887,0.3903,163.3006689,0.14,74.0309565,0.1187,298.739494,0.1984,NA,NA,NA,NA,214.1073242,98.7080485,82.2320718,NA,NA
"324",14.77913183,0.3886,163.7061553,0.14,74.67963962,0.118,298.8205794,0.1985,NA,NA,NA,NA,213.7018378,99.35673162,82.1509864,NA,NA
"325",14.85009195,0.3863,164.3143849,0.1402,75.89592047,0.1169,299.8746895,0.2004,NA,NA,NA,NA,213.0936082,100.57301247,81.0968763,NA,NA
"326",14.91091491,0.3843,164.9226144,0.1404,76.0783626,0.1167,300.0368603,0.2006,NA,NA,NA,NA,212.4853787,100.7554546,80.9347055,NA,NA
"327",14.98186462,0.382,165.5307549,0.1405,77.11220132,0.1159,300.9896136,0.2024,NA,NA,NA,NA,211.8772382,101.78929332,79.9819522,NA,NA
"328",15.06295001,0.3798,166.1388953,0.1406,78.32848217,0.1154,301.2531411,0.2029,NA,NA,NA,NA,211.2690978,103.00557417,79.7184247,NA,NA
"329",15.13391013,0.3774,166.757262,0.1408,79.32177819,0.1147,302.1450804,0.2044,NA,NA,NA,NA,210.6507311,103.99887019,78.8264854,NA,NA
"330",15.21499552,0.375,167.3654916,0.141,79.54476301,0.1146,302.4896933,0.205,NA,NA,NA,NA,210.0425015,104.22185501,78.4818725,NA,NA
"331",15.27580065,0.3728,167.973632,0.1411,80.76104386,0.1139,303.2194618,0.2064,NA,NA,NA,NA,209.4343611,105.43813586,77.752104,NA,NA
"332",15.33660577,0.3713,168.5816833,0.1412,81.97732471,0.1132,303.7059742,0.2073,NA,NA,NA,NA,208.8263098,106.65441671,77.2655916,NA,NA
"333",15.34673996,0.3706,169.1898237,0.1414,83.03143478,0.1127,304.2735719,0.2084,NA,NA,NA,NA,208.2181694,107.70852678,76.6979939,NA,NA
"334",15.42782535,0.3682,169.8081905,0.1415,83.23414825,0.1126,304.922255,0.2097,NA,NA,NA,NA,207.5998026,107.91124025,76.0493108,NA,NA
"335",15.49877507,0.3661,170.4265572,0.1417,84.4504291,0.1122,305.2871393,0.2104,NA,NA,NA,NA,206.9814359,109.1275211,75.6844265,NA,NA
"336",15.56971438,0.3638,171.0449239,0.1418,85.6869813,0.1117,306.1385359,0.2122,NA,NA,NA,NA,206.3630692,110.3640733,74.8330299,NA,NA
